CustomerID,Gender,Age,Tenure,Contract,InternetService,TechSupport,PaymentMethod,NumProducts,NumSupportTickets,MonthlyCharges,TotalCharges,Churn
CUST0593,Male,48,53,Month-to-month,No,Yes,Bank transfer,2,2,84.53,4079.97,0
CUST0594,Male,39,37,One year,DSL,Yes,Electronic check,1,1,104.25,3726.15,0
CUST0595,Female,52,17,Two year,DSL,No,Mailed check,4,2,88.63,1303.82,0
CUST0596,Male,71,1,Month-to-month,Fiber optic,No,Electronic check,4,0,61.85,59.95,0
CUST0597,Female,24,51,Month-to-month,Fiber optic,No,Mailed check,1,2,86.64,4434.16,1
CUST0598,Female,23,45,One year,No,No,Credit card,1,0,46.09,2063.66,0
CUST0599,Male,43,4,Month-to-month,Fiber optic,No,Bank transfer,3,2,49.24,190.03,1
CUST0600,Male,71,62,One year,DSL,No,Electronic check,3,1,98.48,6726.98,0
CUST0601,Female,18,65,One year,Fiber optic,Yes,Bank transfer,4,1,63.53,3690.07,0
CUST0602,Female,36,32,Month-to-month,No,Yes,Electronic check,3,3,99.43,3187.2,0
CUST0603,Male,24,34,Two year,No,Yes,Mailed check,2,0,101.89,3009.1,0
CUST0604,Male,53,39,Month-to-month,DSL,Yes,Electronic check,2,1,105.47,3584.14,0
CUST0605,Female,29,26,One year,Fiber optic,Yes,Bank transfer,1,2,111.5,2963.24,1
CUST0606,Male,37,34,Month-to-month,DSL,No,Electronic check,1,0,61.96,2148.36,1
CUST0607,Male,40,54,Month-to-month,Fiber optic,No,Bank transfer,2,0,50.52,3037.47,0
CUST0608,Male,42,3,Two year,DSL,No,Bank transfer,2,3,77.38,236.17,0
CUST0609,Male,47,50,Month-to-month,No,Yes,Mailed check,2,1,55.86,3178.26,0
CUST0610,Female,46,12,Month-to-month,Fiber optic,No,Credit card,3,0,79.31,822.87,0
CUST0611,Female,48,65,Month-to-month,No,No,Credit card,1,1,89.97,5142.79,0
CUST0612,Male,35,54,Month-to-month,No,No,Electronic check,2,0,88.22,4112.28,0
CUST0613,Male,58,5,Month-to-month,DSL,No,Bank transfer,1,2,56.2,254.47,0
CUST0614,Female,36,57,Month-to-month,Fiber optic,No,Mailed check,2,1,35.02,2020.85,0
CUST0615,Female,71,17,Two year,No,No,Credit card,3,4,61.91,1098.43,0
CUST0616,Female,21,47,One year,Fiber optic,Yes,Mailed check,2,1,32.54,1320.89,0
CUST0617,Female,18,23,Month-to-month,Fiber optic,Yes,Mailed check,4,1,108.79,2836.94,1
CUST0618,Female,58,14,One year,Fiber optic,No,Bank transfer,1,1,53.28,822.49,0
CUST0619,Male,32,66,Month-to-month,Fiber optic,No,Electronic check,2,2,33.75,2091.59,0
CUST0620,Male,71,51,Month-to-month,Fiber optic,No,Bank transfer,1,1,20.6,917.34,0
CUST0621,Female,25,38,Month-to-month,Fiber optic,No,Credit card,2,0,83.87,2871.43,0
CUST0622,Female,32,64,Month-to-month,DSL,No,Credit card,3,2,82.96,4715.23,0
CUST0623,Male,32,38,Two year,DSL,Yes,Mailed check,2,1,52.74,1777.62,0
CUST0624,Female,67,50,Month-to-month,DSL,Yes,Bank transfer,3,0,25.31,1272.55,0
CUST0625,Female,56,30,Two year,DSL,Yes,Bank transfer,1,2,59.78,1656.66,0
CUST0626,Male,39,51,Month-to-month,Fiber optic,No,Mailed check,3,1,49.74,2428.78,0
CUST0627,Male,35,63,Month-to-month,DSL,No,Electronic check,1,1,87.07,6290.95,0
CUST0628,Male,33,52,One year,DSL,No,Mailed check,3,0,79.79,4378.5,0
CUST0629,Male,19,38,One year,Fiber optic,No,Mailed check,1,0,55.19,2379.7,0
CUST0630,Female,53,30,Month-to-month,Fiber optic,Yes,Credit card,1,1,40.23,1077.48,1
CUST0631,Male,37,51,Month-to-month,Fiber optic,Yes,Bank transfer,2,3,118.78,5843.59,1
CUST0632,Female,33,5,Month-to-month,No,No,Credit card,4,1,64.31,326.83,0
CUST0633,Female,20,29,Two year,DSL,No,Mailed check,1,1,88.2,2233.03,0
CUST0634,Female,73,4,Month-to-month,DSL,Yes,Bank transfer,2,5,32.34,110.12,0
CUST0635,Female,47,10,Month-to-month,DSL,No,Mailed check,3,3,67.53,709.83,1
CUST0636,Male,72,56,Two year,No,Yes,Mailed check,2,3,20.81,1214.94,0
CUST0637,Female,19,17,Month-to-month,Fiber optic,Yes,Electronic check,1,2,69.56,1150.87,0
CUST0638,Female,52,17,Month-to-month,DSL,No,Credit card,2,2,116.33,1971.47,0
CUST0639,Female,43,69,Month-to-month,DSL,Yes,Credit card,2,1,57.19,3846.01,0
CUST0640,Male,74,34,One year,Fiber optic,No,Mailed check,4,1,21.98,640.6,0
CUST0641,Male,22,6,Month-to-month,DSL,Yes,Electronic check,3,0,21.16,120.69,0
CUST0642,Male,19,53,Month-to-month,Fiber optic,No,Mailed check,2,3,57.57,2755.62,1
CUST0643,Male,68,66,Two year,No,No,Mailed check,4,1,34.32,1992.23,0
CUST0644,Male,73,43,Month-to-month,Fiber optic,No,Mailed check,2,1,20.38,996.41,0
CUST0645,Female,37,23,Month-to-month,No,Yes,Electronic check,1,1,95.13,2253.21,0
CUST0646,Male,51,55,Month-to-month,Fiber optic,Yes,Bank transfer,1,0,64.77,3806.72,0
CUST0647,Female,51,16,One year,Fiber optic,No,Electronic check,2,1,47.5,717.9,0
CUST0648,Male,71,8,Two year,No,Yes,Mailed check,1,0,109.81,850.32,0
CUST0649,Female,73,4,Month-to-month,Fiber optic,No,Bank transfer,4,3,29.85,109.98,0
CUST0650,Male,72,4,Month-to-month,Fiber optic,No,Mailed check,3,3,115.5,406.14,0
CUST0651,Female,37,56,Month-to-month,Fiber optic,Yes,Electronic check,1,3,50.02,2531.4,1
CUST0652,Male,67,25,Month-to-month,No,No,Electronic check,2,0,108.62,2957.87,0
CUST0653,Female,42,67,One year,DSL,No,Bank transfer,3,0,79.5,5610.21,0
CUST0654,Female,37,67,Month-to-month,DSL,No,Electronic check,4,0,102.32,6951.96,0
CUST0655,Female,42,27,Month-to-month,Fiber optic,No,Mailed check,3,1,118.37,3172.11,0
CUST0656,Female,70,32,Month-to-month,No,Yes,Bank transfer,2,0,47.42,1709.75,0
CUST0657,Female,31,50,Month-to-month,No,Yes,Credit card,3,0,116.04,5058.3,1
CUST0658,Female,64,61,One year,DSL,Yes,Mailed check,2,0,57.73,3289.74,0
CUST0659,Male,61,51,Month-to-month,DSL,Yes,Credit card,2,0,57.32,2791.72,0
CUST0660,Male,60,19,Two year,No,No,Bank transfer,1,2,52.72,1086.55,0
CUST0661,Female,60,21,Month-to-month,DSL,Yes,Bank transfer,1,1,73.22,1764.81,0
CUST0662,Female,56,5,Two year,DSL,Yes,Mailed check,2,0,33.72,155.48,0
CUST0663,Female,29,42,Month-to-month,DSL,Yes,Electronic check,1,3,74.48,3479.43,0
CUST0664,Female,65,61,One year,DSL,Yes,Mailed check,1,0,73.25,4911.44,0
CUST0665,Female,22,22,Month-to-month,Fiber optic,Yes,Electronic check,3,3,95.71,1931.69,1
CUST0666,Female,19,21,One year,Fiber optic,No,Electronic check,1,3,103.03,2098.29,1
CUST0667,Female,71,70,Month-to-month,Fiber optic,No,Mailed check,2,3,62.93,4285.73,1
CUST0668,Male,33,1,Month-to-month,No,Yes,Bank transfer,2,2,48.84,55.85,0
CUST0669,Female,72,5,One year,DSL,Yes,Mailed check,4,2,44.45,200.97,0
CUST0670,Female,47,12,One year,DSL,No,Credit card,2,2,37.85,494.96,0
CUST0671,Male,64,46,One year,No,No,Bank transfer,1,3,23.88,1043.84,0
CUST0672,Male,60,34,Month-to-month,Fiber optic,Yes,Electronic check,2,1,52.93,1924.26,0
CUST0673,Female,55,49,Month-to-month,DSL,No,Bank transfer,3,1,45.57,2179.35,0
CUST0674,Male,62,45,One year,DSL,No,Mailed check,4,2,116.57,5368.96,0
CUST0675,Male,68,27,Month-to-month,DSL,No,Bank transfer,2,0,74.89,2223.8,0
CUST0676,Male,59,26,Month-to-month,Fiber optic,No,Electronic check,1,2,53.42,1515.66,1
CUST0677,Female,41,47,Month-to-month,DSL,No,Electronic check,4,3,77.21,4027.78,0
CUST0678,Female,68,56,Month-to-month,Fiber optic,No,Bank transfer,1,1,32.2,1564.97,1
CUST0679,Male,47,63,Month-to-month,DSL,No,Credit card,2,1,63.29,4217.0,0
CUST0680,Female,54,48,One year,No,Yes,Electronic check,2,3,81.88,3505.76,1
CUST0681,Female,74,61,Two year,Fiber optic,No,Credit card,1,0,67.87,4035.51,0
CUST0682,Female,70,26,Month-to-month,Fiber optic,Yes,Electronic check,1,0,58.98,1555.83,1
CUST0683,Male,56,36,Two year,DSL,Yes,Bank transfer,1,2,119.37,4171.93,0
CUST0684,Male,28,1,One year,DSL,No,Electronic check,2,3,107.79,108.42,0
CUST0685,Male,31,8,Two year,Fiber optic,No,Credit card,4,2,81.59,749.95,0
CUST0686,Male,40,52,Two year,Fiber optic,No,Credit card,1,0,76.08,3523.22,0
CUST0687,Female,70,47,One year,Fiber optic,Yes,Bank transfer,3,1,81.31,4022.73,0
CUST0688,Female,33,56,Month-to-month,Fiber optic,No,Credit card,1,1,38.53,2090.36,1
CUST0689,Female,67,14,Month-to-month,DSL,No,Credit card,2,1,58.3,726.34,0
CUST0690,Male,38,28,Month-to-month,Fiber optic,Yes,Bank transfer,1,1,22.02,553.44,1
CUST0691,Male,72,2,Two year,DSL,No,Electronic check,4,0,66.51,150.95,0
CUST0692,Female,72,26,Two year,DSL,Yes,Bank transfer,3,1,73.39,2125.44,0
CUST0693,Male,21,14,One year,Fiber optic,Yes,Electronic check,2,1,41.23,647.71,0
CUST0694,Male,50,59,Two year,No,Yes,Electronic check,3,3,116.33,7875.56,1
CUST0695,Female,71,56,Two year,Fiber optic,No,Electronic check,2,0,110.76,5659.8,0
CUST0696,Male,64,7,Month-to-month,No,No,Mailed check,4,0,91.66,613.79,0
CUST0697,Male,31,3,One year,No,Yes,Electronic check,3,0,72.41,228.26,0
CUST0698,Female,36,23,Month-to-month,DSL,No,Bank transfer,4,0,106.74,2443.09,0
CUST0699,Male,22,18,Month-to-month,No,Yes,Bank transfer,2,1,31.33,550.13,0
CUST0700,Female,53,38,Month-to-month,Fiber optic,No,Bank transfer,1,1,98.63,3588.07,0
CUST0701,Female,48,15,Month-to-month,No,No,Mailed check,2,1,30.73,473.92,1
CUST0702,Male,62,64,One year,Fiber optic,Yes,Credit card,1,0,99.01,6480.34,0
CUST0703,Female,35,28,Month-to-month,Fiber optic,No,Mailed check,2,1,46.13,1160.46,0
CUST0704,Male,61,39,Two year,Fiber optic,No,Bank transfer,2,0,107.46,4155.41,0
CUST0705,Male,48,57,Month-to-month,DSL,No,Bank transfer,2,2,114.29,6619.03,0
CUST0706,Male,72,17,Month-to-month,No,No,Credit card,1,0,33.18,575.95,0
CUST0707,Male,47,44,Two year,DSL,No,Mailed check,1,4,65.19,2618.9,0
CUST0708,Male,38,25,One year,DSL,No,Bank transfer,2,0,118.06,3166.02,0
CUST0709,Male,64,17,Month-to-month,DSL,Yes,Electronic check,4,1,67.31,981.28,0
CUST0710,Male,47,13,Month-to-month,DSL,No,Electronic check,2,2,106.08,1318.98,0
CUST0711,Male,72,25,Month-to-month,DSL,Yes,Bank transfer,2,4,78.05,2115.28,0
CUST0712,Male,58,68,Two year,DSL,Yes,Electronic check,3,0,56.28,3900.4,0
CUST0713,Female,21,10,One year,Fiber optic,Yes,Credit card,2,2,47.15,437.72,0
CUST0714,Female,22,67,Month-to-month,Fiber optic,No,Bank transfer,1,1,38.73,2746.68,0
CUST0715,Male,58,18,Month-to-month,DSL,No,Mailed check,2,0,95.7,1757.43,0
CUST0716,Male,62,34,Two year,DSL,Yes,Bank transfer,1,1,57.43,2126.16,0
CUST0717,Male,27,8,One year,No,Yes,Credit card,4,1,70.15,600.77,0
CUST0718,Female,44,40,Two year,DSL,No,Mailed check,1,1,68.22,2818.94,0
CUST0719,Female,33,42,Month-to-month,DSL,No,Credit card,2,1,76.88,3217.51,0
CUST0720,Male,47,41,Two year,DSL,Yes,Electronic check,1,0,106.29,3878.32,0
CUST0721,Male,30,6,One year,DSL,No,Electronic check,1,1,118.04,657.53,0
CUST0722,Male,53,52,One year,Fiber optic,No,Electronic check,3,2,59.57,3022.46,0
CUST0723,Female,38,26,Month-to-month,Fiber optic,Yes,Credit card,1,2,102.41,2741.98,1
CUST0724,Male,62,64,Two year,Fiber optic,No,Credit card,1,0,95.98,6167.98,0
CUST0725,Female,70,59,One year,DSL,No,Bank transfer,2,2,76.5,4226.69,0
CUST0726,Female,57,56,Two year,Fiber optic,No,Mailed check,1,1,115.52,5511.3,0
CUST0727,Male,62,59,Month-to-month,Fiber optic,Yes,Mailed check,1,2,38.45,2265.99,1
CUST0728,Female,32,70,Month-to-month,DSL,Yes,Credit card,3,1,29.14,1908.62,0
CUST0729,Male,37,33,Month-to-month,DSL,Yes,Credit card,3,0,105.1,3712.41,0
CUST0730,Female,37,53,Month-to-month,DSL,No,Electronic check,4,2,62.79,2852.6,0
CUST0731,Female,62,22,Month-to-month,Fiber optic,No,Credit card,3,2,104.39,2355.02,0
CUST0732,Male,72,21,Month-to-month,DSL,Yes,Electronic check,2,2,109.1,2594.54,1
CUST0733,Male,22,70,Month-to-month,Fiber optic,No,Credit card,1,5,24.37,1539.27,0
CUST0734,Female,71,70,Two year,DSL,No,Mailed check,3,2,108.11,7503.34,0
CUST0735,Female,71,4,Month-to-month,DSL,No,Bank transfer,3,0,63.73,223.67,0
CUST0736,Female,49,62,Month-to-month,DSL,No,Credit card,3,2,70.06,4507.5,0
CUST0737,Male,23,62,Two year,DSL,No,Electronic check,2,3,81.91,5155.41,0
CUST0738,Male,47,24,One year,DSL,Yes,Bank transfer,1,1,112.49,2624.73,0
CUST0739,Male,43,55,One year,Fiber optic,No,Electronic check,3,0,19.95,1104.29,1
CUST0740,Male,54,9,Month-to-month,Fiber optic,No,Electronic check,3,1,66.64,671.11,1
CUST0741,Female,30,3,Month-to-month,Fiber optic,Yes,Bank transfer,4,3,88.15,240.36,0
CUST0742,Female,46,31,Month-to-month,Fiber optic,No,Bank transfer,1,0,91.72,2436.07,0
CUST0743,Female,22,40,Month-to-month,Fiber optic,Yes,Bank transfer,1,0,88.64,3930.3,0
CUST0744,Female,42,36,Two year,Fiber optic,Yes,Credit card,1,1,31.71,1167.97,0
CUST0745,Female,30,24,One year,No,Yes,Bank transfer,3,0,48.54,1301.49,0
CUST0746,Male,41,6,Month-to-month,DSL,No,Credit card,1,1,54.59,337.07,0
CUST0747,Male,48,66,One year,DSL,No,Mailed check,1,1,100.05,7217.73,0
CUST0748,Female,37,4,Month-to-month,Fiber optic,Yes,Mailed check,4,0,46.43,181.8,1
CUST0749,Female,72,6,Month-to-month,Fiber optic,No,Electronic check,1,0,39.49,254.7,0
CUST0750,Female,25,51,Two year,Fiber optic,No,Electronic check,3,1,115.66,6629.58,0
CUST0751,Female,26,62,Month-to-month,DSL,No,Credit card,2,3,18.9,1197.15,0
CUST0752,Female,38,57,Two year,Fiber optic,Yes,Electronic check,3,1,119.78,6173.63,0
CUST0753,Female,68,66,Month-to-month,No,Yes,Mailed check,2,2,87.04,5346.19,0
CUST0754,Female,37,8,One year,DSL,No,Credit card,4,1,102.5,745.87,0
CUST0755,Female,32,26,Month-to-month,No,No,Credit card,4,0,48.05,1154.42,0
CUST0756,Male,43,51,Month-to-month,Fiber optic,No,Bank transfer,1,0,19.46,934.82,1
CUST0757,Female,71,45,One year,DSL,No,Credit card,1,1,93.26,4266.11,0
CUST0758,Female,59,44,Two year,Fiber optic,No,Electronic check,1,0,103.08,4655.25,1
CUST0759,Male,28,5,One year,Fiber optic,Yes,Mailed check,2,1,93.53,457.34,0
CUST0760,Male,54,70,One year,Fiber optic,No,Electronic check,3,1,32.57,2358.84,0
CUST0761,Female,58,26,Two year,Fiber optic,No,Mailed check,2,0,94.85,2156.54,0
CUST0762,Male,28,68,Month-to-month,Fiber optic,Yes,Bank transfer,2,1,96.43,5746.35,1
CUST0763,Male,44,19,Month-to-month,DSL,Yes,Mailed check,1,1,85.17,1458.91,0
CUST0764,Female,47,20,Month-to-month,DSL,No,Bank transfer,3,1,96.14,1933.23,0
CUST0765,Male,36,12,One year,DSL,No,Electronic check,4,2,104.28,1143.99,0
CUST0766,Female,51,47,Two year,No,Yes,Bank transfer,1,1,80.59,3541.47,0
CUST0767,Female,55,1,One year,DSL,Yes,Credit card,2,1,27.04,26.23,0
CUST0768,Female,40,14,Two year,No,Yes,Credit card,1,1,67.74,1037.09,0
CUST0769,Male,70,64,One year,DSL,No,Mailed check,2,2,25.92,1416.95,0
CUST0770,Male,18,38,Month-to-month,DSL,No,Electronic check,2,2,59.57,2365.1,0
CUST0771,Female,20,37,Month-to-month,DSL,No,Electronic check,1,0,59.52,2313.81,1
CUST0772,Female,20,11,Two year,DSL,No,Mailed check,2,3,24.73,296.4,0
CUST0773,Male,45,3,Month-to-month,No,Yes,Credit card,1,0,53.58,181.61,0
CUST0774,Female,31,33,Month-to-month,Fiber optic,Yes,Bank transfer,2,1,29.32,828.27,0
CUST0775,Male,69,6,Month-to-month,No,No,Mailed check,2,0,100.44,540.05,0
CUST0776,Male,47,50,Month-to-month,No,Yes,Bank transfer,1,0,114.66,6397.18,0
CUST0777,Male,71,10,One year,Fiber optic,Yes,Bank transfer,3,1,25.38,250.64,0
CUST0778,Male,22,5,Month-to-month,Fiber optic,Yes,Electronic check,3,0,115.42,588.28,0
CUST0779,Male,66,23,Two year,Fiber optic,No,Credit card,2,1,71.3,1720.1,0
CUST0780,Male,32,10,Month-to-month,Fiber optic,No,Bank transfer,1,0,48.56,511.69,1
CUST0781,Female,55,44,One year,DSL,Yes,Credit card,3,0,25.84,1284.22,0
CUST0782,Female,31,2,One year,Fiber optic,No,Electronic check,4,1,69.06,158.71,0
CUST0783,Male,31,13,One year,Fiber optic,Yes,Mailed check,1,0,99.04,1372.56,0
CUST0784,Male,74,40,Two year,DSL,No,Mailed check,1,2,90.12,3374.69,0
CUST0785,Female,66,2,Month-to-month,Fiber optic,No,Electronic check,1,1,23.12,51.51,0
CUST0786,Female,25,65,Month-to-month,No,Yes,Electronic check,2,1,25.44,1429.98,0
CUST0787,Female,25,63,Month-to-month,Fiber optic,No,Bank transfer,1,0,59.09,3422.34,1
CUST0788,Female,36,17,Two year,Fiber optic,No,Electronic check,2,1,48.12,915.56,0
CUST0789,Female,49,9,Two year,DSL,Yes,Mailed check,2,2,41.7,347.85,0
CUST0790,Female,48,15,Month-to-month,Fiber optic,Yes,Credit card,2,1,46.66,641.25,0
CUST0791,Female,46,24,One year,Fiber optic,No,Credit card,2,0,99.96,2138.59,0
CUST0792,Female,58,38,Month-to-month,No,Yes,Credit card,2,2,112.78,4747.35,0
CUST0793,Male,28,35,Month-to-month,No,No,Credit card,2,4,59.32,2076.24,0
CUST0794,Female,62,49,One year,No,No,Electronic check,1,2,110.42,5694.46,0
CUST0795,Male,30,69,Month-to-month,DSL,Yes,Electronic check,1,0,50.79,3230.18,0
CUST0796,Female,44,62,Month-to-month,DSL,Yes,Credit card,3,4,66.6,4448.85,0
CUST0797,Female,73,60,One year,No,No,Electronic check,1,0,41.05,2655.12,0
CUST0798,Female,36,50,One year,No,Yes,Bank transfer,3,0,83.33,3932.26,0
CUST0799,Female,43,9,Month-to-month,No,No,Electronic check,4,0,117.86,1032.32,0
CUST0800,Female,70,34,One year,Fiber optic,No,Bank transfer,1,3,79.56,2469.45,0
CUST0801,Male,68,35,Month-to-month,Fiber optic,No,Bank transfer,2,0,54.5,2180.21,0
CUST0802,Female,54,1,Month-to-month,DSL,No,Electronic check,2,0,84.08,87.75,1
CUST0803,Male,65,40,One year,No,No,Credit card,3,0,30.54,1380.85,0
CUST0804,Male,26,64,Month-to-month,Fiber optic,No,Bank transfer,4,1,108.64,6542.84,0
CUST0805,Female,45,22,Month-to-month,DSL,No,Electronic check,3,0,69.31,1653.77,0
CUST0806,Male,49,60,Month-to-month,DSL,No,Mailed check,1,1,63.83,4135.26,0
CUST0807,Female,69,64,Two year,Fiber optic,No,Credit card,2,1,77.76,5262.78,0
CUST0808,Female,71,11,Month-to-month,Fiber optic,No,Mailed check,2,1,81.73,1024.62,0
CUST0809,Female,20,14,Month-to-month,DSL,Yes,Bank transfer,2,1,25.32,343.16,0
CUST0810,Male,68,60,Month-to-month,DSL,No,Mailed check,1,2,87.63,4675.32,0
CUST0811,Female,49,30,Month-to-month,DSL,Yes,Electronic check,1,2,42.68,1346.36,0
CUST0812,Male,22,35,One year,DSL,Yes,Credit card,3,0,90.82,3397.37,0
CUST0813,Female,25,37,Month-to-month,No,Yes,Bank transfer,2,1,101.9,3855.2,0
CUST0814,Female,31,5,Two year,Fiber optic,No,Electronic check,1,0,100.0,456.02,0
CUST0815,Male,73,26,One year,Fiber optic,Yes,Credit card,2,1,74.36,1935.94,0
CUST0816,Male,20,62,One year,Fiber optic,No,Bank transfer,3,0,71.06,4157.49,0
CUST0817,Male,41,4,Month-to-month,Fiber optic,No,Bank transfer,3,2,32.57,127.45,0
CUST0818,Male,30,42,Month-to-month,Fiber optic,Yes,Bank transfer,1,2,97.09,4255.43,1
CUST0819,Male,60,18,Month-to-month,No,No,Bank transfer,1,1,45.68,882.73,0
CUST0820,Male,46,40,Month-to-month,Fiber optic,No,Mailed check,1,3,68.66,2525.77,0
CUST0821,Female,25,39,Month-to-month,Fiber optic,No,Mailed check,4,2,47.0,1780.94,0
CUST0822,Male,68,14,One year,Fiber optic,Yes,Mailed check,2,2,31.65,412.41,0
CUST0823,Female,59,32,Month-to-month,No,Yes,Bank transfer,2,2,82.21,2392.88,0
CUST0824,Female,48,51,Month-to-month,DSL,No,Mailed check,2,1,23.54,1302.61,1
CUST0825,Female,43,38,Month-to-month,DSL,Yes,Credit card,2,2,94.36,4025.91,0
CUST0826,Female,35,23,Month-to-month,No,Yes,Bank transfer,3,1,50.39,1113.85,0
CUST0827,Female,35,63,Two year,No,Yes,Credit card,2,1,18.01,1220.16,0
CUST0828,Male,74,15,Month-to-month,Fiber optic,No,Credit card,1,1,70.14,1177.4,0
CUST0829,Female,24,25,Two year,Fiber optic,Yes,Mailed check,1,0,22.78,628.64,1
CUST0830,Female,65,17,One year,DSL,No,Bank transfer,2,0,46.17,710.2,0
CUST0831,Female,55,66,Two year,Fiber optic,No,Mailed check,4,0,90.11,6761.37,0
CUST0832,Male,65,53,Month-to-month,No,No,Mailed check,1,2,24.39,1244.85,0
CUST0833,Male,33,51,Two year,DSL,Yes,Mailed check,3,3,103.61,5029.27,0
CUST0834,Male,72,39,Month-to-month,Fiber optic,No,Bank transfer,3,1,18.39,623.06,0
CUST0835,Male,73,51,One year,No,Yes,Bank transfer,1,2,43.18,2193.05,0
CUST0836,Female,50,70,Month-to-month,DSL,Yes,Mailed check,1,1,93.57,5781.62,0
CUST0837,Male,73,6,Month-to-month,Fiber optic,Yes,Credit card,1,2,50.26,278.81,0
CUST0838,Female,68,67,One year,Fiber optic,No,Credit card,3,1,28.39,1797.67,0
CUST0839,Male,20,7,One year,No,No,Bank transfer,1,3,54.74,418.68,0
CUST0840,Male,55,51,Month-to-month,No,No,Electronic check,2,0,45.58,2586.44,0
CUST0841,Male,21,42,Month-to-month,Fiber optic,No,Mailed check,2,0,103.96,4107.57,1
CUST0842,Male,53,64,One year,No,Yes,Mailed check,3,0,49.96,3541.51,0
CUST0843,Female,21,15,Month-to-month,No,No,Electronic check,1,1,98.47,1635.34,0
CUST0844,Male,59,29,Month-to-month,No,Yes,Bank transfer,2,2,108.97,3411.03,0
CUST0845,Female,26,33,Two year,Fiber optic,No,Credit card,2,0,62.25,1836.52,1
CUST0846,Female,57,27,Two year,Fiber optic,Yes,Bank transfer,2,0,110.81,3162.7,0
CUST0847,Female,68,36,Two year,DSL,No,Credit card,3,1,56.49,2305.15,0
CUST0848,Female,34,29,Two year,DSL,No,Credit card,1,0,116.34,3558.62,0
CUST0849,Female,34,38,Month-to-month,Fiber optic,Yes,Bank transfer,3,2,27.11,978.14,0
CUST0850,Female,50,57,Two year,DSL,No,Mailed check,2,1,88.08,5021.43,0
CUST0851,Female,37,27,Month-to-month,Fiber optic,No,Mailed check,2,2,68.37,1926.69,0
CUST0852,Male,31,55,Month-to-month,Fiber optic,No,Mailed check,2,1,57.54,3174.74,1
CUST0853,Female,39,33,Two year,No,No,Credit card,2,0,82.54,2413.27,0
CUST0854,Male,69,68,Month-to-month,No,No,Mailed check,1,1,89.79,5761.47,0
CUST0855,Male,44,66,Month-to-month,DSL,No,Credit card,2,1,18.45,1328.17,0
CUST0856,Female,60,10,Month-to-month,Fiber optic,No,Mailed check,2,1,35.03,388.28,0
CUST0857,Female,20,5,Month-to-month,Fiber optic,No,Bank transfer,2,1,90.73,404.29,1
CUST0858,Male,41,38,One year,DSL,No,Electronic check,1,0,85.97,3710.23,0
CUST0859,Male,47,13,Month-to-month,DSL,No,Credit card,4,3,116.54,1437.22,0
CUST0860,Female,25,31,Month-to-month,No,Yes,Bank transfer,2,0,95.63,3108.89,0
CUST0861,Female,39,47,Month-to-month,DSL,Yes,Credit card,1,2,114.98,5812.32,1
CUST0862,Male,42,52,Month-to-month,No,No,Credit card,2,1,89.66,5098.64,0
CUST0863,Male,27,56,Month-to-month,No,No,Bank transfer,3,5,48.4,3072.85,1
CUST0864,Female,66,15,Two year,Fiber optic,Yes,Mailed check,3,1,28.75,407.05,0
CUST0865,Male,46,29,Month-to-month,No,No,Credit card,2,1,97.75,3139.63,0
CUST0866,Male,57,8,Two year,Fiber optic,Yes,Electronic check,3,1,83.7,595.61,0
CUST0867,Female,71,5,Month-to-month,No,No,Electronic check,1,2,22.91,121.6,0
CUST0868,Male,18,29,Month-to-month,No,No,Bank transfer,2,1,54.73,1702.39,0
CUST0869,Female,69,47,Month-to-month,DSL,No,Electronic check,3,1,115.59,5722.39,1
CUST0870,Female,38,68,Month-to-month,Fiber optic,No,Bank transfer,3,1,69.04,4345.88,0
CUST0871,Female,56,45,Month-to-month,Fiber optic,No,Bank transfer,2,0,62.14,3109.24,1
CUST0872,Male,41,2,Month-to-month,DSL,Yes,Credit card,3,1,64.69,116.53,0
CUST0873,Female,26,27,Month-to-month,No,No,Bank transfer,1,1,39.31,919.24,1
CUST0874,Male,61,36,Month-to-month,Fiber optic,No,Bank transfer,3,1,55.61,2132.57,0
CUST0875,Female,71,36,One year,Fiber optic,No,Mailed check,1,1,55.72,1991.16,0
CUST0876,Female,43,26,Two year,DSL,No,Credit card,1,1,23.34,670.39,0
CUST0877,Male,26,43,Month-to-month,Fiber optic,No,Electronic check,1,2,96.29,3995.63,1
CUST0878,Male,37,27,One year,No,No,Mailed check,2,0,60.48,1470.45,0
CUST0879,Male,73,69,One year,Fiber optic,No,Mailed check,1,0,101.86,7737.73,0
CUST0880,Female,52,20,Month-to-month,Fiber optic,No,Credit card,1,0,104.74,2125.54,0
CUST0881,Male,53,11,Two year,Fiber optic,Yes,Credit card,1,0,39.62,395.18,0
CUST0882,Female,59,38,Two year,DSL,Yes,Mailed check,1,0,85.05,3445.58,0
CUST0883,Male,53,6,Month-to-month,Fiber optic,No,Credit card,2,1,66.17,398.34,1
CUST0884,Female,71,23,One year,DSL,No,Credit card,2,1,107.78,2556.52,0
CUST0885,Female,26,47,One year,DSL,No,Bank transfer,1,2,40.01,1858.41,0
CUST0886,Female,39,46,Month-to-month,DSL,No,Credit card,3,0,87.14,4403.72,0
CUST0887,Female,18,12,Month-to-month,No,No,Bank transfer,3,0,79.99,1054.78,0
CUST0888,Male,22,13,Two year,No,No,Mailed check,3,0,48.12,664.86,0
CUST0889,Male,26,62,One year,DSL,No,Mailed check,1,1,31.93,1745.31,0
